avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
1.0,-1.2,6.0,1,1.0,0,0,0.0,0.0,0.0005,1.0
-0.5,0.393,3.66,0.9900493386913721,0.25,-51,40.55,0.0,0.0,0.0005,0.25742574257425743
-0.3,0.16649999999999998,4.26,0.980197693043223,0.35,-79,54.94999999999999,0.0,0.0,0.0005,0.3034825870646766
-0.42,0.29749999999999993,4.01,0.970444077784251,0.29,-121,84.70000000000002,0.0,0.0,0.0005,0.29900332225913623
-0.58,0.475,3.64,0.9607875174472562,0.21,-179,132.3,0.0,0.0,0.0005,0.27680798004987534
-0.52,0.40399999999999997,3.85,0.9512270462715811,0.24,-231,172.6999999999999,0.0,0.0,0.0005,0.2694610778443114
-0.38,0.2455,4.33,0.9417617081065252,0.31,-271,199.34999999999994,0.0,0.0,0.0005,0.2762063227953411
-0.62,0.5015,3.91,0.9323905563157222,0.19,-333,249.4999999999998,0.0,0.0,0.0005,0.26390870185449355
-0.34,0.218,4.0,0.9231126536824614,0.33,-365,269.19999999999976,0.0,0.0,0.0005,0.2721598002496879
-0.6,0.485,3.88,0.9139270723159584,0.2,-425,317.64999999999964,0.0,0.0,0.0005,0.2641509433962264
-0.5,0.3835,3.86,0.9048328935585562,0.25,-475,356.04999999999956,0.0,0.0,0.0005,0.2627372627372627
-0.7,0.599,3.52,0.8958292078938495,0.15,-546,417.1999999999995,0.0,0.0,0.0005,0.2524977293369664
-0.58,0.4700000000000001,3.72,0.886915114855721,0.21,-604,464.1999999999992,0.0,0.0,0.0005,0.24895920066611157
-0.58,0.4779999999999999,3.51,0.8780897229382887,0.21,-660,509.849999999999,0.0,0.0,0.0005,0.24596464258262873
-0.4,0.27249999999999996,4.16,0.8693521495067424,0.3,-700,537.1499999999986,0.0,0.0,0.0005,0.24982155603140613
-0.46,0.3335,4.16,0.8607015207090729,0.27,-748,572.7499999999982,0.0,0.0,0.0005,0.25116588940706197
-0.58,0.47400000000000014,3.62,0.8521369713886755,0.21,-804,617.8999999999987,0.0,0.0,0.0005,0.2485946283572767
-0.46,0.3385,4.07,0.843657644997827,0.27,-852,653.8499999999981,0.0,0.0,0.0005,0.2498530276308054
-0.48,0.36150000000000004,3.96,0.8352626935120188,0.26,-898,687.8999999999977,0.0,0.0,0.0005,0.2504164353137146
-0.56,0.457,3.53,0.8269512773451482,0.22,-954,733.4999999999981,0.0,0.0,0.0005,0.24881641241451868
-0.44,0.3225,3.95,0.8187225652655491,0.28,-998,765.6999999999979,0.0,0.0,0.0005,0.25037481259370314
-0.66,0.5535,3.68,0.8105757343128605,0.17,-1063,820.049999999998,0.0,0.0,0.0005,0.24654926225606855
-0.58,0.46800000000000014,3.8,0.8025099697157205,0.21,-1121,866.9999999999982,0.0,0.0,0.0005,0.2448886869604725
-0.58,0.46399999999999997,3.94,0.7945244648102819,0.21,-1181,915.4999999999983,0.0,0.0,0.0005,0.24337244676227726
-0.54,0.423,3.89,0.7866184209595359,0.23,-1233,955.7499999999983,0.0,0.0,0.0005,0.24281549354435653
-0.6,0.4925,3.72,0.7787910474734399,0.2,-1295,1006.9999999999978,0.0,0.0,0.0005,0.24110355857656937
-0.54,0.42100000000000004,3.98,0.7710415615298397,0.23,-1347,1047.049999999998,0.0,0.0,0.0005,0.24067666282199154
-0.62,0.513,3.67,0.7633691880961806,0.19,-1409,1098.3999999999983,0.0,0.0,0.0005,0.23880044427989633
-0.56,0.44449999999999995,3.93,0.7557731598519929,0.22,-1465,1142.7999999999981,0.0,0.0,0.0005,0.23812923955730098
-0.54,0.41350000000000003,4.17,0.748252717112154,0.23,-1521,1186.1999999999996,0.0,0.0,0.0005,0.2378490175801448
-0.54,0.42550000000000004,3.9,0.74080710775091,0.23,-1573,1226.55,0.0,0.0,0.0005,0.23758747084305232
-0.6,0.4789999999999999,4.03,0.7334355871266565,0.2,-1632,1273.650000000001,0.0,0.0,0.0005,0.236375362786198
-0.54,0.42249999999999993,3.98,0.7261374180074647,0.23,-1686,1315.8500000000013,0.0,0.0,0.0005,0.23617619493908154
-0.54,0.4210000000000001,3.92,0.7189118704973512,0.23,-1740,1357.800000000002,0.0,0.0,0.0005,0.2359890942138746
-0.42,0.295,4.13,0.7117582219632792,0.29,-1782,1387.5000000000023,0.0,0.0,0.0005,0.23757718318141724
-0.64,0.523,3.96,0.7046757569628911,0.18,-1846,1439.6000000000029,0.0,0.0,0.0005,0.23593259068837474
-0.62,0.5155,3.63,0.697663767172952,0.19,-1908,1491.200000000004,0.0,0.0,0.0005,0.23465703971119134
-0.68,0.5725,3.69,0.6907215513185129,0.16,-1976,1548.550000000003,0.0,0.0,0.0005,0.23263982707376385
-0.54,0.42300000000000004,3.94,0.6838484151027725,0.23,-2032,1592.9000000000037,0.0,0.0,0.0005,0.23257037621678506
-0.54,0.423,3.95,0.6770436711376424,0.23,-2084,1633.0000000000043,0.0,0.0,0.0005,0.23250448602922327
-0.84,0.7365,3.68,0.6703066388750015,0.08,-2168,1706.6500000000049,0.0,0.0,0.0005,0.22869282679330166
-0.6,0.4910000000000001,3.78,0.6636366445386316,0.2,-2227,1754.7500000000045,0.0,0.0,0.0005,0.22799317239697633
-0.66,0.5435,3.99,0.657033021056833,0.17,-2293,1809.1500000000042,0.0,0.0,0.0005,0.226612711259224
-0.62,0.52,3.51,0.6504951079957114,0.19,-2355,1861.3000000000052,0.0,0.0,0.0005,0.22576145082538945
-0.74,0.6315000000000001,3.73,0.6440222514931265,0.13,-2429,1924.3500000000056,0.0,0.0,0.0005,0.22358554873892297
-0.48,0.3565,4.1,0.6376138041932984,0.26,-2477,1960.0500000000047,0.0,0.0,0.0005,0.22439457898244836
-0.64,0.5335,3.72,0.6312691251820646,0.18,-2541,2013.2500000000052,0.0,0.0,0.0005,0.22342968919800044
-0.76,0.6625,3.5,0.6249875799227835,0.12,-2617,2079.6000000000076,0.0,0.0,0.0005,0.22122952563284407
-0.62,0.5135000000000001,3.7,0.6187685401928729,0.19,-2679,2130.850000000009,0.0,0.0,0.0005,0.22057904603207665
-0.72,0.6175,3.64,0.6126113840209793,0.14,-2751,2192.7500000000095,0.0,0.0,0.0005,0.21893491124260356
-0.68,0.5760000000000001,3.57,0.6065154956247766,0.16,-2819,2250.3000000000093,0.0,0.0,0.0005,0.21775644871025795
-0.48,0.35849999999999993,4.08,0.6004802653493791,0.26,-2866,2285.3000000000097,0.0,0.0,0.0005,0.21858459125661636
-0.66,0.5529999999999999,3.72,0.594505089606372,0.17,-2932,2340.6500000000106,0.0,0.0,0.0005,0.21765045183618534
-0.64,0.5305000000000001,3.82,0.5885893708134431,0.18,-2996,2393.600000000012,0.0,0.0,0.0005,0.21694019996227126
-0.66,0.5555,3.63,0.5827325173346204,0.17,-3064,2451.250000000013,0.0,0.0,0.0005,0.21607109794482504
-0.64,0.5385,3.6,0.5769339434210992,0.18,-3128,2505.100000000012,0.0,0.0,0.0005,0.215415379021996
-0.58,0.46649999999999997,3.84,0.5711930691526644,0.21,-3184,2549.5500000000125,0.0,0.0,0.0005,0.21531869309051954
-0.76,0.6535,3.71,0.565509320379691,0.12,-3260,2615.0500000000106,0.0,0.0,0.0005,0.21364672864409753
-0.64,0.532,3.74,0.5598821286657205,0.18,-3324,2668.100000000009,0.0,0.0,0.0005,0.21306671263575247
-0.64,0.5359999999999999,3.69,0.5543109312306146,0.18,-3388,2721.700000000011,0.0,0.0,0.0005,0.2125063548551093
