avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
1.0,-1.0,6.0,1,1.0,0,0,0.0,0.0,0.0005,1.0
-0.4,0.4,4.04,0.9900493386913721,0.3,-39,39,0.0,0.0,0.0005,0.3069306930693069
-0.34,0.34,4.25,0.980197693043223,0.33,-73,73,0.0,0.0,0.0005,0.31840796019900497
-0.5,0.5,3.65,0.970444077784251,0.25,-125,125,0.0,0.0,0.0005,0.2956810631229236
-0.42,0.42,4.03,0.9607875174472562,0.29,-165,165,0.0,0.0,0.0005,0.2942643391521197
-0.54,0.54,3.88,0.9512270462715811,0.23,-219,219,0.0,0.0,0.0005,0.281437125748503
-0.38,0.38,4.15,0.9417617081065252,0.31,-257,257,0.0,0.0,0.0005,0.28618968386023297
-0.4,0.4,4.21,0.9323905563157222,0.3,-297,297,0.0,0.0,0.0005,0.28815977175463625
-0.36,0.36,4.1,0.9231126536824614,0.32,-335,335,0.0,0.0,0.0005,0.29213483146067415
-0.46,0.46,4.01,0.9139270723159584,0.27,-381,381,0.0,0.0,0.0005,0.28967813540510545
-0.38,0.38,3.94,0.9048328935585562,0.31,-419,419,0.0,0.0,0.0005,0.2917082917082917
-0.44,0.44,3.97,0.8958292078938495,0.28,-464,464,0.0,0.0,0.0005,0.29064486830154407
-0.48,0.48,3.91,0.886915114855721,0.26,-510,510,0.0,0.0,0.0005,0.2880932556203164
-0.4,0.4,4.36,0.8780897229382887,0.3,-550,550,0.0,0.0,0.0005,0.2890084550345888
-0.4,0.4,4.23,0.8693521495067424,0.3,-592,592,0.0,0.0,0.0005,0.2897930049964311
-0.48,0.48,3.73,0.8607015207090729,0.26,-640,640,0.0,0.0,0.0005,0.28780812791472354
-0.28,0.28,4.06,0.8521369713886755,0.36,-666,666,0.0,0.0,0.0005,0.292317301686446
-0.52,0.52,3.96,0.843657644997827,0.24,-718,718,0.0,0.0,0.0005,0.2892416225749559
-0.44,0.44,3.7,0.8352626935120188,0.28,-762,762,0.0,0.0,0.0005,0.2887284841754581
-0.42,0.42,3.93,0.8269512773451482,0.29,-804,804,0.0,0.0,0.0005,0.28879537085744345
-0.3,0.3,4.08,0.8187225652655491,0.35,-834,834,0.0,0.0,0.0005,0.29185407296351823
-0.34,0.34,3.96,0.8105757343128605,0.33,-867,867,0.0,0.0,0.0005,0.2936696811042361
-0.3,0.3,4.3,0.8025099697157205,0.35,-897,897,0.0,0.0,0.0005,0.2962289868241708
-0.28,0.28,4.08,0.7945244648102819,0.36,-925,925,0.0,0.0,0.0005,0.29900043459365494
-0.38,0.38,3.99,0.7866184209595359,0.31,-963,963,0.0,0.0,0.0005,0.2994585589337776
-0.38,0.38,4.07,0.7787910474734399,0.31,-1001,1001,0.0,0.0,0.0005,0.2998800479808077
