avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
1.0,-1.1,4.0,1,1.0,0,0,0.0,0.0,0.0005,1.0
0.86,-0.9804999999999996,4.39,0.9900493386913721,0.93,85,-96.94999999999995,0.0,0.0,0.0005,0.9306930693069307
0.9,-1.0375,4.74,0.980197693043223,0.95,175,-200.6999999999998,0.0,0.0,0.0005,0.9402985074626866
0.84,-0.9764999999999999,4.72,0.970444077784251,0.92,259,-298.29999999999984,0.0,0.0,0.0005,0.9335548172757475
0.86,-0.9899999999999999,4.59,0.9607875174472562,0.93,345,-397.3500000000001,0.0,0.0,0.0005,0.9326683291770573
0.9,-1.0405,4.81,0.9512270462715811,0.95,435,-501.4000000000004,0.0,0.0,0.0005,0.936127744510978
0.9,-1.034,4.66,0.9417617081065252,0.95,525,-604.7500000000013,0.0,0.0,0.0005,0.9384359400998337
0.88,-1.0195,4.79,0.9323905563157222,0.94,613,-706.6000000000018,0.0,0.0,0.0005,0.9386590584878745
0.92,-1.0649999999999997,4.9,0.9231126536824614,0.96,705,-813.1500000000026,0.0,0.0,0.0005,0.9413233458177278
0.94,-1.091,5.02,0.9139270723159584,0.97,799,-922.3000000000033,0.0,0.0,0.0005,0.9445061043285239
0.82,-0.9694999999999997,4.98,0.9048328935585562,0.91,881,-1019.1000000000038,0.0,0.0,0.0005,0.9410589410589411
0.86,-1.001,4.8,0.8958292078938495,0.93,966,-1118.0000000000039,0.0,0.0,0.0005,0.9400544959128065
0.74,-0.89,4.99,0.886915114855721,0.87,1042,-1209.2000000000037,0.0,0.0,0.0005,0.9342214820982515
0.94,-1.1129999999999998,5.46,0.8780897229382887,0.97,1134,-1318.300000000005,0.0,0.0,0.0005,0.9369715603382014
0.88,-1.0365,5.11,0.8693521495067424,0.94,1222,-1422.0000000000057,0.0,0.0,0.0005,0.9371877230549608
0.72,-0.8809999999999999,5.2,0.8607015207090729,0.86,1294,-1510.1000000000074,0.0,0.0,0.0005,0.9320453031312458
0.8,-0.9625,5.25,0.8521369713886755,0.9,1374,-1606.2000000000066,0.0,0.0,0.0005,0.9300437226733291
0.88,-1.0455,5.31,0.843657644997827,0.94,1462,-1710.9000000000071,0.0,0.0,0.0005,0.9306290417401528
0.84,-1.01,5.4,0.8352626935120188,0.92,1546,-1811.8500000000079,0.0,0.0,0.0005,0.9300388672959466
0.78,-0.9390000000000002,5.16,0.8269512773451482,0.89,1624,-1905.7500000000086,0.0,0.0,0.0005,0.9279326670173593
0.84,-1.0205,5.61,0.8187225652655491,0.92,1708,-2007.8000000000097,0.0,0.0,0.0005,0.927536231884058
0.88,-1.051,5.42,0.8105757343128605,0.94,1795,-2111.7000000000085,0.0,0.0,0.0005,0.9281294621608758
0.84,-1.0195,5.59,0.8025099697157205,0.92,1879,-2213.6000000000076,0.0,0.0,0.0005,0.9277601090413449
0.82,-0.9964999999999999,5.53,0.7945244648102819,0.91,1961,-2313.150000000006,0.0,0.0,0.0005,0.9269882659713168
0.72,-0.8955,5.5,0.7866184209595359,0.86,2033,-2402.8000000000034,0.0,0.0,0.0005,0.924198250728863
0.8,-1.0020000000000002,6.11,0.7787910474734399,0.9,2113,-2503.0500000000025,0.0,0.0,0.0005,0.9232307077169132
0.82,-1.0125,5.88,0.7710415615298397,0.91,2195,-2604.3500000000004,0.0,0.0,0.0005,0.922722029988466
0.82,-0.9989999999999999,5.58,0.7633691880961806,0.91,2279,-2706.399999999999,0.0,0.0,0.0005,0.9222510181414291
0.8,-1.0095,6.19,0.7557731598519929,0.9,2357,-2805.1999999999975,0.0,0.0,0.0005,0.9214566226347733
0.7,-0.9045000000000001,6.07,0.748252717112154,0.85,2427,-2895.649999999995,0.0,0.0,0.0005,0.9189934505342985
0.82,-1.0275,6.15,0.74080710775091,0.91,2511,-3000.549999999994,0.0,0.0,0.0005,0.9186937687437521
0.9,-1.1119999999999999,6.24,0.7334355871266565,0.95,2600,-3110.4499999999916,0.0,0.0,0.0005,0.9197033215091905
0.9,-1.131,6.62,0.7261374180074647,0.95,2690,-3223.749999999991,0.0,0.0,0.0005,0.9206497969384567
0.82,-1.0195,6.0,0.7189118704973512,0.91,2772,-3325.4499999999907,0.0,0.0,0.0005,0.9203271735837625
0.74,-0.9309999999999999,5.8,0.7117582219632792,0.87,2848,-3420.4999999999923,0.0,0.0,0.0005,0.9188473978241694
0.92,-1.1484999999999999,6.67,0.7046757569628911,0.96,2938,-3533.3999999999905,0.0,0.0,0.0005,0.9200228506141103
0.84,-1.0659999999999998,6.53,0.697663767172952,0.92,3022,-3640.2499999999895,0.0,0.0,0.0005,0.9200222160510969
0.76,-0.9805000000000001,6.45,0.6907215513185129,0.88,3098,-3737.999999999989,0.0,0.0,0.0005,0.9189408268035666
0.84,-1.0624999999999998,6.45,0.6838484151027725,0.92,3182,-3844.3999999999874,0.0,0.0,0.0005,0.9189686924493554
0.76,-0.9755000000000001,6.4,0.6770436711376424,0.88,3258,-3942.0999999999867,0.0,0.0,0.0005,0.9179697513458087
0.7,-0.9399999999999998,7.03,0.6703066388750015,0.85,3328,-4035.949999999988,0.0,0.0,0.0005,0.9162709322669332
0.7,-0.9370000000000002,6.86,0.6636366445386316,0.85,3397,-4128.249999999986,0.0,0.0,0.0005,0.9146549622043404
0.8,-1.018,6.42,0.657033021056833,0.9,3477,-4230.349999999983,0.0,0.0,0.0005,0.9143061175910497
0.72,-0.9645,6.99,0.6504951079957114,0.86,3549,-4326.599999999981,0.0,0.0,0.0005,0.9130434782608695
0.7,-0.9339999999999999,6.77,0.6440222514931265,0.85,3619,-4419.999999999982,0.0,0.0,0.0005,0.9116109975005681
0.74,-1.0014999999999998,7.54,0.6376138041932984,0.87,3693,-4520.199999999976,0.0,0.0,0.0005,0.910686514107976
0.86,-1.111,7.14,0.6312691251820646,0.93,3779,-4631.349999999975,0.0,0.0,0.0005,0.911106281243208
0.78,-1.0575,7.68,0.6249875799227835,0.89,3857,-4737.1499999999705,0.0,0.0,0.0005,0.9106573069559668
0.74,-1.0125,7.6,0.6187685401928729,0.87,3931,-4838.14999999997,0.0,0.0,0.0005,0.9098104561549677
0.74,-0.9839999999999998,7.0,0.6126113840209793,0.87,4005,-4936.849999999966,0.0,0.0,0.0005,0.9089981636400735
0.7,-0.978,7.82,0.6065154956247766,0.85,4075,-5034.499999999967,0.0,0.0,0.0005,0.9078184363127374
0.76,-1.0375,7.8,0.6004802653493791,0.88,4150,-5136.999999999966,0.0,0.0,0.0005,0.9072730837090767
0.7,-0.9545,7.16,0.594505089606372,0.85,4220,-5232.199999999968,0.0,0.0,0.0005,0.9061718900211497
0.76,-1.0365,7.9,0.5885893708134431,0.88,4296,-5336.049999999967,0.0,0.0,0.0005,0.9056781739294473
0.72,-1.0175,8.31,0.5827325173346204,0.86,4368,-5437.949999999964,0.0,0.0,0.0005,0.9048324384373264
0.78,-1.0765,8.08,0.5769339434210992,0.89,4446,-5545.399999999967,0.0,0.0,0.0005,0.9045628067624069
0.6,-0.8690000000000001,7.67,0.5711930691526644,0.8,4508,-5634.449999999968,0.0,0.0,0.0005,0.9026959471522943
0.76,-1.0665,8.38,0.565509320379691,0.88,4582,-5738.949999999968,0.0,0.0,0.0005,0.9022978424837748
0.68,-0.9470000000000001,7.72,0.5598821286657205,0.84,4650,-5833.799999999969,0.0,0.0,0.0005,0.9012239269091535
0.76,-1.043,8.06,0.5543109312306146,0.88,4726,-5937.949999999962,0.0,0.0,0.0005,0.9008642602948653
0.64,-0.9279999999999999,8.19,0.5487951708942683,0.82,4790,-6030.999999999963,0.0,0.0,0.0005,0.8995167472087985
0.6,-0.888,8.24,0.5433342960208886,0.8,4849,-6118.549999999962,0.0,0.0,0.0005,0.8978855925258155
0.78,-1.1085,9.07,0.5379277604638235,0.89,4927,-6229.449999999961,0.0,0.0,0.0005,0.8977584260603129
0.76,-1.086,9.09,0.5325750235109391,0.88,5003,-6338.099999999957,0.0,0.0,0.0005,0.8974765910172988
0.66,-0.9584999999999999,8.38,0.5272755498305473,0.83,5069,-6433.799999999951,0.0,0.0,0.0005,0.8964224339946884
0.56,-0.8475,8.11,0.5220288094178624,0.78,5125,-6518.5499999999465,0.0,0.0,0.0005,0.8946315951392093
0.64,-0.934,8.13,0.5168342775419988,0.82,5189,-6611.849999999946,0.0,0.0,0.0005,0.893500984699288
0.56,-0.8724999999999998,8.78,0.5116914346934888,0.78,5247,-6701.249999999947,0.0,0.0,0.0005,0.8918071929562752
0.64,-0.9315000000000001,8.18,0.506599766532328,0.82,5311,-6794.349999999945,0.0,0.0,0.0005,0.8907513600941038
0.72,-1.051,9.42,0.5015587638365347,0.86,5381,-6897.649999999944,0.0,0.0,0.0005,0.8903057527894508
0.72,-1.0525000000000002,9.44,0.496567922451223,0.86,5455,-7004.699999999942,0.0,0.0,0.0005,0.8898728753035281
0.66,-0.9764999999999999,8.88,0.4916267432381818,0.83,5522,-7103.249999999941,0.0,0.0,0.0005,0.8890297141247712
0.66,-0.9925,9.44,0.4867347320259549,0.83,5586,-7200.199999999945,0.0,0.0,0.0005,0.8882099708373837
0.74,-1.055,9.0,0.48189139956041893,0.87,5660,-7305.699999999946,0.0,0.0,0.0005,0.8879605533488564
0.6,-0.9534999999999999,9.79,0.4770962614558525,0.8,5722,-7402.699999999945,0.0,0.0,0.0005,0.886772057830023
0.66,-0.9875,9.41,0.4723488381464926,0.83,5786,-7499.9999999999445,0.0,0.0,0.0005,0.8860151979736035
0.74,-1.0825,9.86,0.467648654838573,0.87,5860,-7608.299999999944,0.0,0.0,0.0005,0.8858044994079727
0.7,-1.0385,9.84,0.46299524146283894,0.85,5930,-7711.699999999943,0.0,0.0,0.0005,0.8853395662900923
0.74,-1.086,10.14,0.4583881326275357,0.87,6004,-7820.6999999999425,0.0,0.0,0.0005,0.8851429303935393
0.6,-0.9624999999999999,10.47,0.45382686757186447,0.8,6064,-7916.799999999944,0.0,0.0,0.0005,0.8840653081888369
0.58,-0.9189999999999999,9.77,0.4493109901199013,0.79,6122,-8008.699999999942,0.0,0.0,0.0005,0.8828896387951506
0.56,-0.8769999999999999,9.38,0.44484004863497356,0.78,6179,-8097.349999999942,0.0,0.0,0.0005,0.8816195531415875
0.66,-1.046,11.27,0.4404135959744933,0.83,6243,-8199.599999999942,0.0,0.0,0.0005,0.8809901231557127
0.6,-0.9695,10.6,0.4360311894452362,0.8,6303,-8296.749999999942,0.0,0.0,0.0005,0.8800144560896278
0.64,-1.0014999999999998,10.44,0.4316923907590687,0.82,6369,-8399.049999999934,0.0,0.0,0.0005,0.8793000833234139
0.62,-0.9779999999999999,10.23,0.42739676598911336,0.81,6429,-8494.349999999933,0.0,0.0,0.0005,0.8784848841312787
0.62,-0.9954999999999999,10.8,0.42314388552635285,0.81,6491,-8593.799999999928,0.0,0.0,0.0005,0.8776886408557144
0.48,-0.8429999999999999,10.76,0.4189333240366638,0.74,6539,-8678.449999999926,0.0,0.0,0.0005,0.8761061946902655
0.64,-0.9925000000000002,10.23,0.41476466041827703,0.82,6603,-8777.599999999926,0.0,0.0,0.0005,0.875468696739007
0.76,-1.1324999999999998,10.94,0.41063747775966636,0.88,6679,-8891.04999999992,0.0,0.0,0.0005,0.8755196045388158
0.52,-0.8715,10.22,0.4065513632978508,0.76,6733,-8980.34999999992,0.0,0.0,0.0005,0.8742361959782247
