avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
0.32,-0.7805000000000001,13.99,0.38287450633242015,0.66,5636,-9402.549999999988,0.0,0.0,0.0005,0.7939797937714821
0.22,-0.6785,13.81,0.3790646517961982,0.61,5660,-9472.149999999983,0.0,0.0,0.0005,0.7920832903824347
0.5,-0.992,15.19,0.375292707832101,0.75,5708,-9569.39999999999,0.0,0.0,0.0005,0.791653912866034
0.24,-0.6755,13.6,0.37155829720486555,0.62,5734,-9639.099999999991,0.0,0.0,0.0005,0.78992021007979
0.48,-0.9880000000000001,15.8,0.3678610464329692,0.74,5780,-9735.649999999994,0.0,0.0,0.0005,0.7894210578942106
0.44,-0.929,14.86,0.36420058575127745,0.72,5823,-9827.09999999999,0.0,0.0,0.0005,0.7887337887337887
0.44,-0.9250000000000002,15.18,0.36057654907406234,0.72,5869,-9921.899999999989,0.0,0.0,0.0005,0.7880599941182237
0.32,-0.8175000000000001,15.33,0.35698857395839245,0.66,5899,-10001.09999999999,0.0,0.0,0.0005,0.786816813901563
0.32,-0.7970000000000002,15.59,0.35343630156788247,0.66,5933,-10083.099999999993,0.0,0.0,0.0005,0.7855975386982021
0.36,-0.835,14.27,0.34991937663680617,0.68,5967,-10164.549999999987,0.0,0.0,0.0005,0.7845919436244168
0.4,-0.9085,16.04,0.34643744743456717,0.7,6007,-10255.349999999982,0.0,0.0,0.0005,0.7837939816998396
0.28,-0.7835000000000001,15.9,0.34299016573052,0.64,6035,-10333.54999999998,0.0,0.0,0.0005,0.7824502382954864
0.44,-0.9095000000000002,14.96,0.33957718675914567,0.72,6081,-10427.09999999998,0.0,0.0,0.0005,0.7818720488843626
0.32,-0.809,15.05,0.3361981691855686,0.66,6111,-10505.649999999974,0.0,0.0,0.0005,0.7807540592606182
0.44,-0.9225,15.62,0.33285277507142214,0.72,6157,-10599.749999999975,0.0,0.0,0.0005,0.7802017998363785
0.26,-0.7269999999999999,14.75,0.32954066984104946,0.63,6182,-10670.749999999973,0.0,0.0,0.0005,0.7788487523646518
0.22,-0.6595,14.22,0.32626152224804283,0.61,6204,-10736.849999999973,0.0,0.0,0.0005,0.7773413088117133
0.3,-0.7709999999999999,15.67,0.32301500434211516,0.65,6234,-10813.949999999975,0.0,0.0,0.0005,0.7762144942925405
0.44,-0.903,15.25,0.3198007914363015,0.72,6280,-10906.54999999998,0.0,0.0,0.0005,0.7757214279449172
0.16,-0.6044999999999999,14.9,0.3166185620744876,0.58,6294,-10964.69999999998,0.0,0.0,0.0005,0.774019650465177
0.34,-0.8079999999999999,14.87,0.31346799799925945,0.67,6330,-11047.94999999999,0.0,0.0,0.0005,0.7731230066373589
0.34,-0.79,15.44,0.3103487841200748,0.67,6362,-11124.599999999999,0.0,0.0,0.0005,0.7722416887445518
0.36,-0.8420000000000001,15.81,0.30726060848175163,0.68,6398,-11208.750000000002,0.0,0.0,0.0005,0.771460045758834
0.4,-0.8745,15.97,0.3042031622332665,0.7,6440,-11298.400000000001,0.0,0.0,0.0005,0.7708595916309554
0.26,-0.7325,15.84,0.30117613959686973,0.63,6464,-11369.55,0.0,0.0,0.0005,0.7696858595117073
0.36,-0.8314999999999999,15.09,0.2981792378375013,0.68,6499,-11451.2,0.0,0.0,0.0005,0.7689447153127841
0.48,-0.975,16.49,0.2952121572325153,0.74,6547,-11548.8,0.0,0.0,0.0005,0.7687074829931972
0.26,-0.7304999999999999,15.5,0.29227460104170494,0.63,6573,-11621.800000000005,0.0,0.0,0.0005,0.7675798715551582
0.54,-1.0169999999999997,16.34,0.28936627547762456,0.77,6627,-11723.150000000009,0.0,0.0,0.0005,0.7675993871461979
0.34,-0.7915000000000001,15.48,0.28648688967620767,0.67,6663,-11805.05000000001,0.0,0.0,0.0005,0.7668186545076394
0.28,-0.7345,14.92,0.28363615566767725,0.64,6689,-11876.150000000003,0.0,0.0,0.0005,0.7658122371240378
0.38,-0.8295,15.54,0.2808137883477466,0.69,6729,-11961.200000000004,0.0,0.0,0.0005,0.7652153373750098
0.4,-0.8680000000000001,16.31,0.27801950544910525,0.7,6769,-12048.300000000007,0.0,0.0,0.0005,0.7647058823529411
0.52,-0.99,16.02,0.2752530275131885,0.76,6819,-12144.950000000004,0.0,0.0,0.0005,0.764669405472444
0.4,-0.852,15.94,0.27251407786223053,0.7,6859,-12229.8,0.0,0.0,0.0005,0.7641719867702484
0.34,-0.8089999999999999,15.93,0.26980238257159034,0.67,6894,-12311.699999999995,0.0,0.0,0.0005,0.7634531715136249
0.16,-0.586,14.7,0.26711767044235935,0.58,6908,-12367.699999999993,0.0,0.0,0.0005,0.762063480039391
0.44,-0.9065000000000002,16.49,0.2644596729742376,0.72,6952,-12458.3,0.0,0.0,0.0005,0.7617472370498459
0.48,-0.9279999999999998,15.37,0.2618281243386805,0.74,7002,-12553.350000000004,0.0,0.0,0.0005,0.7615849563465413
0.3,-0.7685,16.21,0.2592227613523128,0.65,7030,-12628.150000000005,0.0,0.0,0.0005,0.7607584623361232
0.46,-0.9285,16.23,0.2566433234506087,0.73,7076,-12721.050000000003,0.0,0.0,0.0005,0.7605323138004558
0.48,-0.9519999999999998,16.49,0.25408955266183103,0.74,7126,-12818.400000000005,0.0,0.0,0.0005,0.7603824538354864
0.34,-0.8064999999999999,16.05,0.251561193581232,0.67,7158,-12896.749999999998,0.0,0.0,0.0005,0.7597275559742047
0.34,-0.782,15.43,0.24905799334551096,0.67,7192,-12974.949999999999,0.0,0.0,0.0005,0.7590820804258687
0.36,-0.8050000000000002,16.1,0.24657970160752318,0.68,7228,-13055.55,0.0,0.0,0.0005,0.7585172487679451
0.2,-0.6559999999999999,15.97,0.24412607051124421,0.6,7249,-13121.550000000001,0.0,0.0,0.0005,0.7573930926884618
0.56,-1.0074999999999998,16.22,0.24169685466698065,0.78,7303,-13220.400000000003,0.0,0.0,0.0005,0.7575522850503486
0.32,-0.763,15.72,0.2392918111268288,0.66,7337,-13298.850000000004,0.0,0.0,0.0005,0.7568701489406335
0.44,-0.8824999999999998,16.34,0.23691069936037742,0.72,7381,-13386.950000000003,0.0,0.0,0.0005,0.7566141240191654
0.54,-0.9865,16.27,0.23455328123065203,0.77,7433,-13483.550000000008,0.0,0.0,0.0005,0.7567064340390318
0.3,-0.7504999999999998,16.23,0.23221932097029852,0.65,7465,-13561.100000000011,0.0,0.0,0.0005,0.7559756181083488
0.36,-0.7925,15.54,0.22990858515800353,0.68,7499,-13638.000000000007,0.0,0.0,0.0005,0.7554588123256921
0.56,-0.9965,16.11,0.22762084269515043,0.78,7555,-13737.65000000001,0.0,0.0,0.0005,0.7556246199581109
0.36,-0.807,16.05,0.22535586478270647,0.68,7591,-13818.200000000015,0.0,0.0,0.0005,0.7551171062344809
0.34,-0.7394999999999999,14.89,0.2231134248983408,0.67,7625,-13892.150000000009,0.0,0.0,0.0005,0.7545496966868875
0.32,-0.7530000000000001,16.53,0.22089329877376948,0.66,7658,-13968.40000000001,0.0,0.0,0.0005,0.7539235812197868
0.44,-0.8909999999999998,16.71,0.21869526437232614,0.72,7702,-14057.200000000006,0.0,0.0,0.0005,0.753700414446418
0.28,-0.7049999999999998,15.46,0.21651910186675627,0.64,7728,-14125.400000000009,0.0,0.0,0.0005,0.752957323050781
0.44,-0.8674999999999998,16.11,0.21436459361723184,0.72,7772,-14212.200000000013,0.0,0.0,0.0005,0.7527433283553016
0.66,-1.1159999999999999,17.65,0.21223152414958518,0.83,7838,-14324.05000000001,0.0,0.0,0.0005,0.7532417263402361
0.4,-0.8194999999999999,15.83,0.21011968013375878,0.7,7880,-14408.050000000016,0.0,0.0,0.0005,0.7529004550990321
0.3,-0.7000000000000002,14.98,0.20802885036247035,0.65,7908,-14475.800000000017,0.0,0.0,0.0005,0.7522450799312146
0.48,-0.897,16.13,0.20595882573009017,0.74,7956,-14565.40000000002,0.0,0.0,0.0005,0.7521675843301057
0.4,-0.8064999999999999,15.46,0.20390939921172724,0.7,7996,-14646.200000000024,0.0,0.0,0.0005,0.7518395069492485
0.42,-0.8489999999999999,16.45,0.20188036584252542,0.71,8040,-14733.250000000035,0.0,0.0,0.0005,0.7515780263733517
0.5,-0.9005000000000001,15.75,0.19987152269716466,0.75,8089,-14821.900000000034,0.0,0.0,0.0005,0.7515682255760512
0.44,-0.8740000000000001,16.1,0.1978826688695654,0.72,8133,-14909.30000000003,0.0,0.0,0.0005,0.7513733720140732
0.3,-0.7105000000000001,15.67,0.195913605452797,0.65,8163,-14980.300000000032,0.0,0.0,0.0005,0.7507514876387952
0.46,-0.8954999999999999,16.73,0.19396413551918396,0.73,8211,-15071.850000000039,0.0,0.0,0.0005,0.7506249618925676
0.28,-0.6795000000000002,14.98,0.1920340641006117,0.64,8237,-15137.85000000004,0.0,0.0,0.0005,0.7499545482091995
0.48,-0.9075,16.92,0.19012319816902712,0.74,8287,-15230.800000000045,0.0,0.0,0.0005,0.7498945846635745
0.4,-0.8124999999999999,15.6,0.1882313466171339,0.7,8327,-15312.250000000047,0.0,0.0,0.0005,0.7495958325848752
0.38,-0.7755,15.85,0.18635832023927978,0.69,8363,-15387.40000000005,0.0,0.0,0.0005,0.7492411166002023
0.48,-0.8859999999999999,16.38,0.1845039317125339,0.74,8413,-15478.400000000049,0.0,0.0,0.0005,0.7491864386722679
0.3,-0.699,16.2,0.1826679955779523,0.65,8441,-15546.000000000056,0.0,0.0,0.0005,0.7486030233515676
0.36,-0.763,15.85,0.1808503282220301,0.68,8478,-15623.100000000066,0.0,0.0,0.0005,0.7482018595403778
0.36,-0.7609999999999999,15.7,0.1790507478583385,0.68,8514,-15699.100000000071,0.0,0.0,0.0005,0.7478053601534794
0.52,-0.9434999999999999,16.64,0.17726907450934348,0.76,8564,-15791.400000000078,0.0,0.0,0.0005,0.7478758453268597
0.46,-0.873,15.86,0.17550512998840695,0.73,8610,-15878.650000000083,0.0,0.0,0.0005,0.7477731164875582
0.42,-0.8265,16.66,0.17375873788196544,0.71,8654,-15963.650000000083,0.0,0.0,0.0005,0.7475572824410034
0.48,-0.8825,16.21,0.17202972353188736,0.74,8700,-16049.60000000009,0.0,0.0,0.0005,0.7475143457758082
0.3,-0.677,16.04,0.17031791401800456,0.65,8730,-16117.200000000097,0.0,0.0,0.0005,0.7469634483927462
0.28,-0.6574999999999999,15.21,0.16862313814081933,0.64,8758,-16183.050000000097,0.0,0.0,0.0005,0.7463625639009045
0.48,-0.8854999999999998,16.37,0.16694522640438217,0.74,8806,-16271.400000000101,0.0,0.0,0.0005,0.7463270208368248
0.32,-0.689,15.79,0.16528401099933998,0.66,8840,-16342.4000000001,0.0,0.0,0.0005,0.7458474529192822
0.5,-0.9129999999999997,16.47,0.163639325786154,0.75,8889,-16432.350000000093,0.0,0.0,0.0005,0.7458703939008895
0.32,-0.6995,16.07,0.16201100627848367,0.66,8921,-16502.20000000009,0.0,0.0,0.0005,0.7453986044722818
0.32,-0.7165,15.73,0.1603988896267364,0.66,8953,-16573.750000000095,0.0,0.0,0.0005,0.7449319709305502
0.52,-0.9289999999999998,16.59,0.1588028146017808,0.76,9005,-16666.850000000104,0.0,0.0,0.0005,0.7450138579425031
0.44,-0.8375,16.37,0.15722262157882166,0.72,9049,-16750.650000000103,0.0,0.0,0.0005,0.7448786552078266
0.52,-0.9214999999999999,16.75,0.15565815252143622,0.76,9101,-16842.700000000117,0.0,0.0,0.0005,0.7449599483898716
0.44,-0.8295,16.28,0.15410925096576863,0.72,9145,-16925.650000000125,0.0,0.0,0.0005,0.7448264798673868
0.24,-0.6104999999999999,15.23,0.15257576200488188,0.62,9169,-16986.750000000127,0.0,0.0,0.0005,0.7441625445455029
0.3,-0.6655000000000001,16.03,0.15105753227326543,0.65,9201,-17055.100000000126,0.0,0.0,0.0005,0.7436643563832601
0.5,-0.8795000000000001,15.63,0.1495544099314969,0.75,9249,-17141.20000000012,0.0,0.0,0.0005,0.7436977001210463
0.56,-0.9584999999999999,16.44,0.1480662446510568,0.78,9304,-17235.600000000115,0.0,0.0,0.0005,0.7438877545678236
0.44,-0.8204999999999998,16.54,0.14659288759929356,0.72,9348,-17317.550000000134,0.0,0.0,0.0005,0.7437633456590803
0.5,-0.873,16.11,0.14513419142453915,0.75,9398,-17405.000000000135,0.0,0.0,0.0005,0.7437956582560489
0.5,-0.8819999999999999,16.51,0.143690010241372,0.75,9448,-17493.250000000142,0.0,0.0,0.0005,0.7438276377506314
0.28,-0.6435,15.43,0.14226019961602693,0.64,9476,-17557.600000000155,0.0,0.0,0.0005,0.7432952156299677
0.34,-0.7239999999999999,16.45,0.14084461655195007,0.67,9510,-17629.950000000157,0.0,0.0,0.0005,0.7429212795265547
0.4,-0.7624999999999998,15.12,0.13944311947549812,0.7,9550,-17706.250000000164,0.0,0.0,0.0005,0.7427034160702503
0.26,-0.6265,15.57,0.1380555682217789,0.63,9576,-17768.800000000163,0.0,0.0,0.0005,0.7421342356446644
0.44,-0.835,16.77,0.1366818240206338,0.72,9620,-17852.350000000195,0.0,0.0,0.0005,0.7420230139188986
0.36,-0.7284999999999999,16.11,0.13532174948275888,0.68,9656,-17925.1000000002,0.0,0.0,0.0005,0.7417129143542823
