avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
1.0,-1.2,6.0,1,1.0,0,0,0.0,0.0,0.0005,1.0
-0.52,0.401,3.93,0.9900493386913721,0.24,-51,39.1,0.0,0.0,0.0005,0.24752475247524752
-0.6,0.4865,3.81,0.980197693043223,0.2,-111,87.75,0.0,0.0,0.0005,0.22388059701492538
-0.48,0.37250000000000005,3.66,0.970444077784251,0.26,-159,125.10000000000005,0.0,0.0,0.0005,0.23588039867109634
-0.44,0.3265,3.77,0.9607875174472562,0.28,-203,157.65000000000003,0.0,0.0,0.0005,0.24688279301745636
-0.44,0.318,4.04,0.9512270462715811,0.28,-247,189.60000000000014,0.0,0.0,0.0005,0.25349301397205587
-0.56,0.442,3.9,0.9417617081065252,0.22,-303,233.75000000000014,0.0,0.0,0.0005,0.24792013311148087
-0.32,0.172,4.67,0.9323905563157222,0.34,-335,251.10000000000025,0.0,0.0,0.0005,0.26105563480741795
-0.44,0.321,3.93,0.9231126536824614,0.28,-379,283.00000000000006,0.0,0.0,0.0005,0.2634207240948814
-0.26,0.13000000000000003,4.22,0.9139270723159584,0.37,-407,298.2499999999999,0.0,0.0,0.0005,0.27524972253052166
-0.56,0.46549999999999997,3.28,0.9048328935585562,0.22,-461,342.4999999999998,0.0,0.0,0.0005,0.26973026973026976
-0.46,0.3495,3.75,0.8958292078938495,0.27,-506,376.64999999999975,0.0,0.0,0.0005,0.26975476839237056
-0.4,0.2825,3.87,0.886915114855721,0.3,-546,404.74999999999966,0.0,0.0,0.0005,0.2722731057452123
-0.46,0.34800000000000003,3.74,0.8780897229382887,0.27,-592,439.59999999999945,0.0,0.0,0.0005,0.27209838585703305
-0.28,0.14450000000000005,4.36,0.8693521495067424,0.36,-622,456.1499999999995,0.0,0.0,0.0005,0.278372591006424
-0.4,0.29100000000000004,3.65,0.8607015207090729,0.3,-660,483.0999999999993,0.0,0.0,0.0005,0.2798134576948701
-0.28,0.15500000000000003,4.07,0.8521369713886755,0.36,-688,498.6499999999993,0.0,0.0,0.0005,0.2848219862585884
-0.46,0.35050000000000003,3.7,0.843657644997827,0.27,-734,533.5999999999996,0.0,0.0,0.0005,0.2839506172839506
-0.4,0.274,4.12,0.8352626935120188,0.3,-774,561.149999999999,0.0,0.0,0.0005,0.2848417545807885
-0.36,0.23250000000000007,4.12,0.8269512773451482,0.32,-812,586.4999999999992,0.0,0.0,0.0005,0.2866912151499211
-0.44,0.3265,3.85,0.8187225652655491,0.28,-854,616.9999999999987,0.0,0.0,0.0005,0.2863568215892054
-0.5,0.38150000000000006,3.96,0.8105757343128605,0.25,-903,654.1999999999989,0.0,0.0,0.0005,0.2846263683960019
-0.5,0.39299999999999996,3.61,0.8025099697157205,0.25,-955,695.7499999999987,0.0,0.0,0.0005,0.28305315765561107
-0.46,0.3495,3.76,0.7945244648102819,0.27,-999,728.4999999999984,0.0,0.0,0.0005,0.2824858757062147
-0.46,0.35,3.69,0.7866184209595359,0.27,-1045,763.449999999998,0.0,0.0,0.0005,0.2819658475635152
-0.46,0.3375,3.98,0.7787910474734399,0.27,-1091,797.1999999999981,0.0,0.0,0.0005,0.2814874050379848
-0.3,0.17049999999999998,4.17,0.7710415615298397,0.35,-1121,814.299999999998,0.0,0.0,0.0005,0.28412149173394846
-0.44,0.321,3.89,0.7633691880961806,0.28,-1165,846.3499999999981,0.0,0.0,0.0005,0.2839689004072566
-0.42,0.3035,3.9,0.7557731598519929,0.29,-1207,876.6499999999978,0.0,0.0,0.0005,0.28418421992145665
-0.72,0.6185,3.53,0.748252717112154,0.14,-1279,938.4999999999987,0.0,0.0,0.0005,0.2792140641158221
-0.44,0.341,3.44,0.74080710775091,0.28,-1323,972.5999999999988,0.0,0.0,0.0005,0.27924025324891705
-0.36,0.24100000000000002,3.93,0.7334355871266565,0.32,-1358,995.7499999999987,0.0,0.0,0.0005,0.28055465978716543
-0.52,0.4115,3.66,0.7261374180074647,0.24,-1410,1036.9999999999986,0.0,0.0,0.0005,0.27928772258669166
-0.54,0.44500000000000006,3.3,0.7189118704973512,0.23,-1464,1081.4999999999995,0.0,0.0,0.0005,0.277794607694638
-0.42,0.3005,3.93,0.7117582219632792,0.29,-1506,1111.4999999999998,0.0,0.0,0.0005,0.27815348426933256
-0.54,0.45,3.21,0.7046757569628911,0.23,-1560,1156.4,0.0,0.0,0.0005,0.27677806341045413
-0.32,0.18900000000000003,4.22,0.697663767172952,0.34,-1592,1175.3000000000009,0.0,0.0,0.0005,0.27853374062760344
-0.44,0.32449999999999996,3.84,0.6907215513185129,0.28,-1636,1207.8000000000015,0.0,0.0,0.0005,0.27857335855174276
-0.46,0.34050000000000014,3.95,0.6838484151027725,0.27,-1682,1241.800000000002,0.0,0.0,0.0005,0.27834780320968167
-0.32,0.19349999999999998,4.1,0.6770436711376424,0.34,-1716,1263.3500000000026,0.0,0.0,0.0005,0.2799282235324276
-0.52,0.41700000000000004,3.55,0.6703066388750015,0.24,-1766,1302.8500000000033,0.0,0.0,0.0005,0.2789302674331417
-0.26,0.132,4.14,0.6636366445386316,0.37,-1793,1317.2500000000039,0.0,0.0,0.0005,0.28115093879541575
-0.52,0.4124999999999999,3.64,0.657033021056833,0.24,-1845,1358.5000000000045,0.0,0.0,0.0005,0.2801713877648179
-0.42,0.308,3.75,0.6504951079957114,0.29,-1885,1387.2000000000053,0.0,0.0,0.0005,0.2803999069983725
-0.4,0.2895,3.69,0.6440222514931265,0.3,-1925,1416.1000000000056,0.0,0.0,0.0005,0.28084526244035446
-0.48,0.37250000000000005,3.66,0.6376138041932984,0.26,-1973,1453.3500000000063,0.0,0.0,0.0005,0.2803821373028216
-0.54,0.436,3.58,0.6312691251820646,0.23,-2027,1497.0500000000063,0.0,0.0,0.0005,0.2792871114975005
-0.36,0.24749999999999997,3.73,0.6249875799227835,0.32,-2065,1523.9000000000062,0.0,0.0,0.0005,0.2801531589023612
-0.3,0.18,3.96,0.6187685401928729,0.35,-2095,1541.8500000000063,0.0,0.0,0.0005,0.2816079983336805
-0.36,0.22899999999999998,4.2,0.6126113840209793,0.32,-2129,1562.7500000000066,0.0,0.0,0.0005,0.28239134870434607
-0.54,0.4260000000000001,3.82,0.6065154956247766,0.23,-2183,1605.300000000007,0.0,0.0,0.0005,0.28134373125374923
-0.58,0.4850000000000001,3.33,0.6004802653493791,0.21,-2240,1652.8500000000072,0.0,0.0,0.0005,0.27994510880219564
-0.48,0.3695000000000001,3.69,0.594505089606372,0.26,-2288,1689.8000000000077,0.0,0.0,0.0005,0.2795616227648529
-0.46,0.35050000000000003,3.7,0.5885893708134431,0.27,-2334,1724.8000000000095,0.0,0.0,0.0005,0.2793812488209772
-0.4,0.2845,3.82,0.5827325173346204,0.3,-2374,1753.2500000000114,0.0,0.0,0.0005,0.27976300685058325
-0.5,0.395,3.6,0.5769339434210992,0.25,-2424,1792.800000000012,0.0,0.0,0.0005,0.27922195964370117
-0.5,0.401,3.43,0.5711930691526644,0.25,-2474,1832.950000000012,0.0,0.0,0.0005,0.2787002321014105
-0.4,0.293,3.63,0.565509320379691,0.3,-2514,1862.2000000000128,0.0,0.0,0.0005,0.27907384669356256
-0.56,0.46950000000000003,3.22,0.5598821286657205,0.22,-2572,1911.300000000014,0.0,0.0,0.0005,0.2780555076710912
-0.34,0.218,3.98,0.5543109312306146,0.33,-2606,1933.1500000000142,0.0,0.0,0.0005,0.2789357735976953
-0.52,0.4130000000000001,3.63,0.5487951708942683,0.24,-2656,1972.2500000000143,0.0,0.0,0.0005,0.27828695217463756
-0.5,0.3920000000000001,3.62,0.5433342960208886,0.25,-2705,2010.6000000000147,0.0,0.0,0.0005,0.2778233076544829
-0.52,0.4160000000000001,3.54,0.5379277604638235,0.24,-2757,2052.200000000014,0.0,0.0,0.0005,0.2772133526850508
-0.6,0.5150000000000001,3.03,0.5325750235109391,0.2,-2817,2103.5500000000106,0.0,0.0,0.0005,0.2759879384224726
-0.4,0.29300000000000004,3.62,0.5272755498305473,0.3,-2857,2132.8500000000117,0.0,0.0,0.0005,0.2763630682705827
-0.56,0.4565000000000001,3.54,0.5220288094178624,0.22,-2913,2178.55000000001,0.0,0.0,0.0005,0.2754960775265344
-0.24,0.11749999999999998,4.0,0.5168342775419988,0.38,-2937,2190.25000000001,0.0,0.0,0.0005,0.2770792304196334
-0.64,0.5415,3.4,0.5116914346934888,0.18,-3003,2246.6000000000085,0.0,0.0,0.0005,0.27563050291001345
-0.68,0.586,3.26,0.506599766532328,0.16,-3071,2305.2500000000064,0.0,0.0,0.0005,0.27393030436700483
-0.52,0.4225,3.4,0.5015587638365347,0.24,-3121,2345.250000000004,0.0,0.0,0.0005,0.2734386320823069
-0.32,0.21100000000000002,3.64,0.496567922451223,0.34,-3153,2366.5000000000045,0.0,0.0,0.0005,0.2743893729467219
-0.4,0.28650000000000003,3.8,0.4916267432381818,0.3,-3192,2394.1500000000074,0.0,0.0,0.0005,0.274750035206309
-0.4,0.292,3.62,0.4867347320259549,0.3,-3232,2423.3500000000063,0.0,0.0,0.0005,0.2751006804610471
