avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
-0.86,0.86,5.53,0.39453536282751267,0.07,-6228,6228,0.0,0.0,0.0005,0.16503601763251263
-0.8,0.8,5.35,0.3906094750577395,0.1,-6308,6308,0.0,0.0,0.0005,0.1643442187001383
-0.9,0.9,5.55,0.3867226524674988,0.05,-6398,6398,0.0,0.0,0.0005,0.16314072202926008
-0.9,0.9,5.05,0.38287450633242015,0.05,-6488,6488,0.0,0.0,0.0005,0.16196229559420894
-0.9,0.9,5.36,0.3790646517961982,0.05,-6578,6578,0.0,0.0,0.0005,0.1608081641067931
-0.92,0.92,4.98,0.375292707832101,0.04,-6670,6670,0.0,0.0,0.0005,0.15957555351494745
-0.94,0.94,6.08,0.37155829720486555,0.03,-6764,6764,0.0,0.0,0.0005,0.15826684173315828
-0.94,0.94,5.26,0.3678610464329692,0.03,-6858,6858,0.0,0.0,0.0005,0.15698430156984303
-0.86,0.86,5.89,0.36420058575127745,0.07,-6943,6943,0.0,0.0,0.0005,0.1561231561231561
-0.92,0.92,5.41,0.36057654907406234,0.04,-7035,7035,0.0,0.0,0.0005,0.1549848054112342
-0.94,0.94,5.2,0.35698857395839245,0.03,-7129,7129,0.0,0.0,0.0005,0.15377147849723327
-0.84,0.84,5.45,0.35343630156788247,0.08,-7213,7213,0.0,0.0,0.0005,0.15306220555715797
-0.96,0.96,5.13,0.34991937663680617,0.02,-7309,7309,0.0,0.0,0.0005,0.1517950671364632
-0.94,0.94,4.57,0.34643744743456717,0.03,-7405,7405,0.0,0.0,0.0005,0.15064616545608905
-0.96,0.96,5.0,0.34299016573052,0.02,-7499,7499,0.0,0.0,0.0005,0.14942528735632185
-0.94,0.94,4.83,0.33957718675914567,0.03,-7593,7593,0.0,0.0,0.0005,0.1483196000370336
-0.9,0.9,5.55,0.3361981691855686,0.05,-7685,7685,0.0,0.0,0.0005,0.14741766810384369
-0.96,0.96,4.99,0.33285277507142214,0.02,-7779,7779,0.0,0.0,0.0005,0.14625943096082175
-0.92,0.92,5.17,0.32954066984104946,0.04,-7870,7870,0.0,0.0,0.0005,0.14530222502477255
-0.96,0.96,5.47,0.32626152224804283,0.02,-7966,7966,0.0,0.0,0.0005,0.1441835550397286
-0.94,0.94,4.84,0.32301500434211516,0.03,-8062,8062,0.0,0.0,0.0005,0.14317317051588355
-0.98,0.98,4.51,0.3198007914363015,0.01,-8158,8158,0.0,0.0,0.0005,0.14200508727304623
-0.98,0.98,4.94,0.3166185620744876,0.01,-8256,8256,0.0,0.0,0.0005,0.14085731675506477
-1.0,1.0,4.75,0.31346799799925945,0.0,-8356,8356,0.0,0.0,0.0005,0.13964313421256788
-0.92,0.92,5.71,0.3103487841200748,0.04,-8448,8448,0.0,0.0,0.0005,0.13879155627724127
-0.96,0.96,5.26,0.30726060848175163,0.02,-8544,8544,0.0,0.0,0.0005,0.13778493348021353
-0.92,0.92,5.73,0.3042031622332665,0.04,-8636,8636,0.0,0.0,0.0005,0.13696328039660532
-0.9,0.9,5.29,0.30117613959686973,0.05,-8726,8726,0.0,0.0,0.0005,0.13623864677943504
-0.94,0.94,5.91,0.2981792378375013,0.03,-8819,8819,0.0,0.0,0.0005,0.13536071399057928
-0.9,0.9,5.98,0.2952121572325153,0.05,-8909,8909,0.0,0.0,0.0005,0.13466109335300386
