avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
-0.68,0.68,5.07,0.6065154956247766,0.16,-2499,2499,0.0,0.0,0.0005,0.249750049990002
-0.68,0.68,5.18,0.6004802653493791,0.16,-2566,2566,0.0,0.0,0.0005,0.24799059008037638
-0.78,0.78,4.85,0.594505089606372,0.11,-2644,2644,0.0,0.0,0.0005,0.24533743510863296
-0.6,0.6,5.15,0.5885893708134431,0.2,-2704,2704,0.0,0.0,0.0005,0.24448217317487267
-0.76,0.76,4.49,0.5827325173346204,0.12,-2780,2780,0.0,0.0,0.0005,0.2421773745602666
-0.7,0.7,4.85,0.5769339434210992,0.15,-2850,2850,0.0,0.0,0.0005,0.24050172695873479
-0.86,0.86,4.75,0.5711930691526644,0.07,-2936,2936,0.0,0.0,0.0005,0.23745759685770398
-0.74,0.74,5.31,0.565509320379691,0.13,-3010,3010,0.0,0.0,0.0005,0.2355727065427118
-0.72,0.72,4.7,0.5598821286657205,0.14,-3082,3082,0.0,0.0,0.0005,0.2339251853128771
-0.78,0.78,4.66,0.5543109312306146,0.11,-3160,3160,0.0,0.0,0.0005,0.23182511438739198
-0.74,0.74,5.16,0.5487951708942683,0.13,-3234,3234,0.0,0.0,0.0005,0.23012831194800867
-0.76,0.76,4.94,0.5433342960208886,0.12,-3309,3309,0.0,0.0,0.0005,0.2283232257007048
-0.7,0.7,5.23,0.5379277604638235,0.15,-3381,3381,0.0,0.0,0.0005,0.22706015158845347
-0.78,0.78,4.76,0.5325750235109391,0.11,-3457,3457,0.0,0.0,0.0005,0.2252023488335185
-0.68,0.68,4.85,0.5272755498305473,0.16,-3525,3525,0.0,0.0,0.0005,0.22418372129354788
-0.76,0.76,4.72,0.5220288094178624,0.12,-3601,3601,0.0,0.0,0.0005,0.22258114136286725
-0.86,0.86,5.47,0.5168342775419988,0.07,-3687,3687,0.0,0.0,0.0005,0.22026965611271018
-0.76,0.76,4.61,0.5116914346934888,0.12,-3763,3763,0.0,0.0,0.0005,0.21877331741531114
-0.76,0.76,4.94,0.506599766532328,0.12,-3841,3841,0.0,0.0,0.0005,0.21732098220849874
-0.72,0.72,5.35,0.5015587638365347,0.14,-3911,3911,0.0,0.0,0.0005,0.2162005506448341
-0.9,0.9,5.24,0.496567922451223,0.05,-4001,4001,0.0,0.0,0.0005,0.21382659620054278
-0.74,0.74,5.33,0.4916267432381818,0.13,-4074,4074,0.0,0.0,0.0005,0.21264610618222785
-0.82,0.82,4.97,0.4867347320259549,0.09,-4156,4156,0.0,0.0,0.0005,0.21094292459380642
-0.8,0.8,4.84,0.48189139956041893,0.1,-4236,4236,0.0,0.0,0.0005,0.2094233666621011
-0.82,0.82,5.2,0.4770962614558525,0.09,-4318,4318,0.0,0.0,0.0005,0.20780975543845426
-0.88,0.88,5.22,0.4723488381464926,0.06,-4406,4406,0.0,0.0,0.0005,0.2058392214371417
-0.86,0.86,5.09,0.467648654838573,0.07,-4492,4492,0.0,0.0,0.0005,0.2040520984081042
-0.7,0.7,5.51,0.46299524146283894,0.15,-4564,4564,0.0,0.0,0.0005,0.20335021425788857
-0.86,0.86,5.1,0.4583881326275357,0.07,-4648,4648,0.0,0.0,0.0005,0.20164081528009228
-0.82,0.82,5.11,0.45382686757186447,0.09,-4730,4730,0.0,0.0,0.0005,0.20022781926338437
-0.9,0.9,5.21,0.4493109901199013,0.05,-4820,4820,0.0,0.0,0.0005,0.19835020622422198
-0.88,0.88,4.93,0.44484004863497356,0.06,-4909,4909,0.0,0.0,0.0005,0.19664238982841625
-0.9,0.9,5.64,0.4404135959744933,0.05,-4997,4997,0.0,0.0,0.0005,0.1948542860626753
-0.82,0.82,5.03,0.4360311894452362,0.09,-5079,5079,0.0,0.0,0.0005,0.19359113359836164
