avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
1.0,-1.25,7.0,1,1.0,0,0,0.0,0.0,0.0005,1.0
-0.34,0.21900000000000003,3.95,0.9900493386913721,0.33,-33,20.950000000000006,0.0,0.0,0.0005,0.33663366336633666
-0.46,0.3415000000000001,3.88,0.980197693043223,0.27,-81,57.400000000000006,0.0,0.0,0.0005,0.3034825870646766
-0.42,0.28850000000000003,4.2,0.970444077784251,0.29,-121,83.90000000000008,0.0,0.0,0.0005,0.29900332225913623
-0.34,0.20350000000000001,4.33,0.9607875174472562,0.33,-157,106.45000000000012,0.0,0.0,0.0005,0.30673316708229426
-0.54,0.4360000000000001,3.58,0.9512270462715811,0.23,-211,150.1500000000001,0.0,0.0,0.0005,0.29141716566866266
-0.44,0.322,3.93,0.9417617081065252,0.28,-255,182.25000000000003,0.0,0.0,0.0005,0.2895174708818636
-0.46,0.33799999999999997,4.0,0.9323905563157222,0.27,-299,214.0,0.0,0.0,0.0005,0.2867332382310984
-0.46,0.3265,4.32,0.9231126536824614,0.27,-345,246.70000000000005,0.0,0.0,0.0005,0.2846441947565543
-0.42,0.29050000000000004,4.15,0.9139270723159584,0.29,-389,277.79999999999984,0.0,0.0,0.0005,0.28523862375138737
-0.68,0.559,3.97,0.9048328935585562,0.16,-455,331.5999999999996,0.0,0.0,0.0005,0.2727272727272727
-0.64,0.516,4.04,0.8958292078938495,0.18,-518,382.1999999999996,0.0,0.0,0.0005,0.26430517711171664
-0.58,0.4485,4.19,0.886915114855721,0.21,-576,427.0499999999994,0.0,0.0,0.0005,0.2597835137385512
-0.6,0.47300000000000003,4.08,0.8780897229382887,0.2,-638,476.5499999999992,0.0,0.0,0.0005,0.25518831667947733
-0.48,0.335,4.48,0.8693521495067424,0.26,-686,510.14999999999924,0.0,0.0,0.0005,0.25553176302640973
-0.56,0.42900000000000005,4.22,0.8607015207090729,0.22,-740,550.8499999999991,0.0,0.0,0.0005,0.25316455696202533
-0.56,0.43050000000000005,4.19,0.8521369713886755,0.22,-798,596.0499999999995,0.0,0.0,0.0005,0.25109306683322924
-0.52,0.3710000000000001,4.58,0.843657644997827,0.24,-848,630.9499999999997,0.0,0.0,0.0005,0.25044091710758376
