avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
-1.0,1.0,3.0,1,0.0,0,0,0.0,0.0,0.0005,0.0
-0.36,0.36,4.12,0.9900493386913721,0.32,-35,35,0.0,0.0,0.0005,0.31683168316831684
-0.3,0.3,4.13,0.980197693043223,0.35,-65,65,0.0,0.0,0.0005,0.3333333333333333
-0.4,0.4,4.29,0.970444077784251,0.3,-105,105,0.0,0.0,0.0005,0.3222591362126246
-0.26,0.26,4.24,0.9607875174472562,0.37,-131,131,0.0,0.0,0.0005,0.3341645885286783
-0.42,0.42,4.0,0.9512270462715811,0.29,-173,173,0.0,0.0,0.0005,0.3253493013972056
-0.48,0.48,4.28,0.9417617081065252,0.26,-221,221,0.0,0.0,0.0005,0.3144758735440932
-0.34,0.34,4.05,0.9323905563157222,0.33,-255,255,0.0,0.0,0.0005,0.3166904422253923
-0.42,0.42,4.03,0.9231126536824614,0.29,-297,297,0.0,0.0,0.0005,0.31335830212234705
-0.4,0.4,4.25,0.9139270723159584,0.3,-339,339,0.0,0.0,0.0005,0.3118756936736959
-0.56,0.56,3.67,0.9048328935585562,0.22,-393,393,0.0,0.0,0.0005,0.3026973026973027
-0.52,0.52,3.89,0.8958292078938495,0.24,-444,444,0.0,0.0,0.0005,0.2970027247956403
-0.6,0.6,3.8,0.886915114855721,0.2,-504,504,0.0,0.0,0.0005,0.28892589508742716
-0.5,0.5,4.08,0.8780897229382887,0.25,-554,554,0.0,0.0,0.0005,0.2859338970023059
-0.48,0.48,3.73,0.8693521495067424,0.26,-604,604,0.0,0.0,0.0005,0.28408279800142755
-0.5,0.5,3.7,0.8607015207090729,0.25,-652,652,0.0,0.0,0.0005,0.28181212524983346
-0.6,0.6,3.87,0.8521369713886755,0.2,-712,712,0.0,0.0,0.0005,0.2767020612117427
-0.52,0.52,3.86,0.843657644997827,0.24,-766,766,0.0,0.0,0.0005,0.27454438565549677
-0.44,0.44,4.31,0.8352626935120188,0.28,-808,808,0.0,0.0,0.0005,0.27484730705163796
-0.56,0.56,3.88,0.8269512773451482,0.22,-864,864,0.0,0.0,0.0005,0.2719621251972646
